date_name,local_team,local_result,visitor_result,visitor_team
Torneo Apertura 1991,Belgrano,1,1,Argentinos
Torneo Clausura 1991,Estudiantes (LP),0,0,Newells
Torneo Clausura 1991,Boca Juniors,1,0,Newells
Torneo Apertura 1991,Newells,3,0,Estudiantes (LP)
Torneo Apertura 1991,Platense,0,0,Argentinos
Torneo Clausura 1991,Platense,1,1,Argentinos
Torneo Clausura 1991,Chaco For Ever,2,2,Union
Torneo Clausura 1991,Chaco For Ever,1,0,Argentinos
Torneo Apertura 1991,Velez,2,2,Belgrano
Torneo Apertura 1991,Dep Mandiyu (C),1,1,Independiente
Torneo Apertura 1991,Newells,1,1,San Lorenzo
Torneo Clausura 1991,Newells,1,1,San Lorenzo
Torneo Clausura 1991,San Lorenzo,2,2,River Plate
Torneo Clausura 1991,River Plate,0,0,San Lorenzo
Torneo Apertura 1991,Quilmes,1,2,Boca Juniors
Torneo Clausura 1991,Gimnasia (LP),2,1,Independiente
Torneo Apertura 1991,Dep Mandiyu (C),3,0,Argentinos
Torneo Clausura 1991,Union,3,1,Argentinos
Torneo Clausura 1991,Gimnasia (LP),1,1,Ferro
Torneo Apertura 1991,Ferro,3,1,Gimnasia (LP)
Torneo Clausura 1991,Gimnasia (LP),4,3,Talleres (C)
Torneo Apertura 1991,Talleres (C),1,0,Gimnasia (LP)
Torneo Apertura 1991,Dep. Español,2,1,Union
Torneo Clausura 1991,Independiente,1,0,Newells
Torneo Apertura 1991,Argentinos,0,0,San Lorenzo
Torneo Clausura 1991,Platense,1,1,Chaco For Ever
Torneo Clausura 1991,San Lorenzo,1,1,Boca Juniors
Torneo Clausura 1991,Racing Club,2,0,Velez
Torneo Clausura 1991,Velez,3,0,Racing Club
Torneo Clausura 1991,Racing Club,5,1,Velez
Torneo Apertura 1991,Velez,0,2,Racing Club
Torneo Apertura 1991,River Plate,1,0,Velez
Torneo Clausura 1991,Chaco For Ever,0,0,Racing Club
Torneo Clausura 1991,Argentinos,1,2,San Lorenzo
Torneo Clausura 1991,Dep. Español,1,2,Racing Club
Torneo Apertura 1991,Dep. Español,0,1,Racing Club
Torneo Apertura 1991,Boca Juniors,3,2,Velez
Torneo Clausura 1991,Boca Juniors,2,0,Velez
Torneo Clausura 1991,Newells,1,0,Chaco For Ever
Torneo Apertura 1991,Ferro,1,0,Velez
Torneo Clausura 1991,Estudiantes (LP),0,1,Racing Club
Torneo Apertura 1991,Velez,2,0,Union
Torneo Clausura 1991,Union,2,2,Velez
Torneo Apertura 1991,Quilmes,2,4,Dep. Español
Torneo Apertura 1991,Estudiantes (LP),1,0,Racing Club
Torneo Clausura 1991,Rosario Central,2,2,Estudiantes (LP)
Torneo Clausura 1991,Newells,4,0,Rosario Central
Torneo Apertura 1991,Boca Juniors,2,0,Dep Mandiyu (C)
Torneo Clausura 1991,Velez,1,0,River Plate
Torneo Clausura 1991,Rosario Central,1,1,Boca Juniors
Torneo Apertura 1991,Independiente,0,3,Newells
Torneo Apertura 1991,River Plate,2,1,Dep. Español
Torneo Clausura 1991,Union,1,1,Gimnasia (LP)
Torneo Apertura 1991,Gimnasia (LP),3,1,Union
Torneo Apertura 1991,Quilmes,1,0,Platense
Torneo Clausura 1991,Talleres (C),2,2,Dep. Español
Torneo Apertura 1991,Talleres (C),0,0,Dep. Español
Torneo Clausura 1991,Chaco For Ever,1,3,River Plate
Torneo Clausura 1991,Dep Mandiyu (C),0,0,Ferro
Torneo Clausura 1991,Chaco For Ever,0,0,Boca Juniors
Torneo Clausura 1991,Dep. Español,2,0,San Lorenzo
Torneo Apertura 1991,Dep. Español,1,1,San Lorenzo
Torneo Apertura 1991,Union,2,1,Argentinos
Torneo Apertura 1991,Independiente,2,3,Gimnasia (LP)
Torneo Apertura 1991,Ferro,1,0,Dep Mandiyu (C)
Torneo Clausura 1991,Ferro,0,2,San Lorenzo
Torneo Clausura 1991,River Plate,1,0,Dep. Español
Torneo Clausura 1991,Union,1,1,River Plate
Torneo Apertura 1991,Union,1,2,River Plate
Torneo Clausura 1991,Huracan,3,0,Rosario Central
Torneo Apertura 1991,San Lorenzo,0,0,Ferro
Torneo Apertura 1991,Rosario Central,0,0,Huracan
Torneo Clausura 1991,Chaco For Ever,0,0,San Lorenzo
Torneo Clausura 1991,Dep. Español,2,2,Rosario Central
Torneo Apertura 1991,Rosario Central,1,1,Dep. Español
Torneo Clausura 1992,Quilmes,0,0,Ferro
Torneo Clausura 1992,Ferro,0,1,Platense
Torneo Clausura 1992,Huracan,2,1,Velez
Torneo Clausura 1992,Ferro,2,1,Belgrano
Torneo Clausura 1992,Argentinos,1,0,River Plate
Torneo Clausura 1992,Belgrano,2,0,Huracan
Torneo Apertura 1992,Belgrano,1,3,Huracan
Torneo Clausura 1992,Rosario Central,3,0,Argentinos
Torneo Apertura 1992,Rosario Central,1,1,Argentinos
Torneo Apertura 1992,Independiente,2,1,San Martin (T)
Torneo Apertura 1992,Ferro,3,0,Belgrano
Torneo Clausura 1992,Platense,0,0,Huracan
Torneo Apertura 1992,River Plate,2,1,Platense
Torneo Apertura 1992,Huracan,1,2,Platense
Torneo Apertura 1992,Belgrano,0,0,River Plate
Torneo Clausura 1992,Argentinos,0,1,Platense
Torneo Apertura 1992,Argentinos,1,1,Platense
Torneo Clausura 1992,River Plate,2,2,Belgrano
Torneo Clausura 1992,Union,0,2,Platense
Torneo Apertura 1992,Argentinos,1,1,San Lorenzo
Torneo Clausura 1992,Estudiantes (LP),5,1,Quilmes
Torneo Apertura 1992,Lanus,0,0,Argentinos
Torneo Clausura 1992,San Lorenzo,0,2,Argentinos
Torneo Apertura 1992,Lanus,2,0,Huracan
Torneo Clausura 1992,Quilmes,0,0,Belgrano
Torneo Clausura 1992,River Plate,4,0,Platense
Torneo Apertura 1992,Ferro,3,0,Lanus
Torneo Apertura 1992,Huracan,2,2,Gimnasia (LP)
Torneo Apertura 1992,Racing Club,0,1,Belgrano
Torneo Apertura 1992,Newells,1,3,Belgrano
Torneo Apertura 1992,Lanus,0,1,Belgrano
Torneo Apertura 1992,Independiente,2,0,Ferro
Torneo Clausura 1992,Independiente,1,0,Ferro
Torneo Apertura 1992,Platense,0,1,San Lorenzo
Torneo Clausura 1992,Platense,1,0,San Lorenzo
Torneo Clausura 1992,Velez,1,0,Talleres (C)
Torneo Apertura 1992,Platense,0,0,San Martin (T)
Torneo Clausura 1992,Quilmes,0,2,Racing Club
Torneo Apertura 1992,Newells,0,1,Argentinos
Torneo Clausura 1992,Newells,0,0,Argentinos
Torneo Clausura 1992,Boca Juniors,2,0,Platense
Torneo Apertura 1992,Platense,1,3,Boca Juniors
Torneo Apertura 1992,Racing Club,1,0,Argentinos
Torneo Apertura 1992,Platense,0,1,Ferro
Torneo Apertura 1992,Boca Juniors,3,2,Velez
Torneo Clausura 1992,Velez,1,0,Boca Juniors
Torneo Clausura 1992,Talleres (C),0,0,Union
Torneo Apertura 1992,Estudiantes (LP),2,1,Platense
Torneo Clausura 1992,Independiente,1,1,Union
Torneo Apertura 1992,Talleres (C),2,1,Velez
Torneo Clausura 1992,Platense,5,1,Estudiantes (LP)
Torneo Clausura 1992,Racing Club,1,1,Estudiantes (LP)
Torneo Apertura 1992,Racing Club,1,0,Estudiantes (LP)
Torneo Clausura 1992,Newells,2,1,Huracan
Torneo Apertura 1992,Newells,2,0,Huracan
Torneo Clausura 1992,Belgrano,0,0,Racing Club
Torneo Apertura 1992,Platense,0,0,Racing Club
Torneo Clausura 1992,Racing Club,0,0,Huracan
Torneo Clausura 1992,Racing Club,0,1,Platense
Torneo Clausura 1992,Huracan,3,2,Gimnasia (LP)
Torneo Clausura 1992,Rosario Central,1,0,Quilmes
Torneo Clausura 1992,Belgrano,1,1,Platense
Torneo Apertura 1992,Belgrano,3,2,Platense
Torneo Clausura 1992,Platense,3,1,Quilmes
Torneo Apertura 1992,Talleres (C),0,0,Independiente
Torneo Apertura 1992,Platense,1,2,Rosario Central
Torneo Clausura 1992,Platense,5,0,Rosario Central
Torneo Apertura 1992,Platense,1,0,Velez
Torneo Clausura 1992,Platense,0,2,Velez
Torneo Apertura 1992,Newells,0,3,Estudiantes (LP)
Torneo Clausura 1992,Estudiantes (LP),1,0,Newells
Torneo Apertura 1992,Lanus,1,0,Estudiantes (LP)
Torneo Apertura 1992,Argentinos,1,1,River Plate
Torneo Clausura 1992,Gimnasia (LP),1,1,Belgrano
Torneo Clausura 1992,Quilmes,2,2,Argentinos
Torneo Clausura 1992,Huracan,2,0,Quilmes
Torneo Apertura 1992,Belgrano,2,0,Independiente
Torneo Clausura 1992,Independiente,1,2,Belgrano
Torneo Apertura 1992,Ferro,2,0,Newells
Torneo Clausura 1992,Ferro,0,1,Newells
Torneo Clausura 1992,Belgrano,1,3,Newells
Torneo Clausura 1992,Talleres (C),0,0,Platense
Torneo Clausura 1992,Argentinos,0,0,Racing Club
Torneo Clausura 1992,Boca Juniors,2,1,Union
Torneo Apertura 1992,Platense,2,0,Talleres (C)
Torneo Apertura 1992,Racing Club,0,1,Huracan
Torneo Clausura 1992,Quilmes,1,3,River Plate
Torneo Apertura 1992,Belgrano,2,0,Gimnasia (LP)
Torneo Clausura 1992,Talleres (C),1,1,Independiente
Torneo Apertura 1992,Independiente,2,2,Velez
Torneo Apertura 1992,Estudiantes (LP),0,1,River Plate
Torneo Apertura 1992,Dep. Español,0,0,Independiente
Torneo Clausura 1992,Dep. Español,1,0,Independiente
Torneo Apertura 1992,Lanus,2,0,Dep. Español
Torneo Clausura 1992,Ferro,0,0,Union
Torneo Apertura 1992,Newells,1,1,Dep. Español
Torneo Clausura 1992,Newells,1,1,Dep. Español
Torneo Apertura 1992,River Plate,3,0,Independiente
Torneo Apertura 1992,Gimnasia (LP),1,1,San Lorenzo
Torneo Clausura 1992,San Lorenzo,0,0,Gimnasia (LP)
Torneo Clausura 1992,San Lorenzo,1,3,Rosario Central
Torneo Apertura 1992,San Lorenzo,3,0,Rosario Central
Torneo Clausura 1992,Independiente,1,1,River Plate
Torneo Apertura 1992,Dep. Español,0,0,Platense
Torneo Clausura 1992,Platense,0,1,Dep. Español
Torneo Apertura 1992,Lanus,0,1,Gimnasia (LP)
Torneo Clausura 1992,Dep. Español,1,1,Boca Juniors
Torneo Apertura 1992,Boca Juniors,2,3,Dep. Español
Torneo Clausura 1992,River Plate,0,5,Newells
Torneo Apertura 1992,Rosario Central,2,1,Newells
Torneo Clausura 1992,Newells,0,0,River Plate
Torneo Clausura 1992,River Plate,3,2,Newells
Torneo Apertura 1992,Newells,1,1,Racing Club
Torneo Clausura 1992,Racing Club,0,1,Newells
Torneo Apertura 1992,Dep. Español,3,1,Gimnasia (LP)
Torneo Clausura 1992,Dep. Español,2,1,Gimnasia (LP)
Torneo Clausura 1992,San Lorenzo,2,2,Huracan
Torneo Apertura 1992,Huracan,1,0,San Lorenzo
Torneo Apertura 1992,Gimnasia (LP),2,1,Rosario Central
Torneo Clausura 1992,Gimnasia (LP),1,0,Rosario Central
Torneo Apertura 1992,Dep. Español,0,1,Huracan
Torneo Clausura 1992,Rosario Central,1,0,Talleres (C)
Torneo Apertura 1992,Talleres (C),1,0,Rosario Central
Torneo Clausura 1992,Huracan,0,0,Dep. Español
Torneo Apertura 1992,San Martin (T),2,2,Estudiantes (LP)
Torneo Apertura 1992,Rosario Central,1,0,San Martin (T)
Torneo Clausura 1992,Boca Juniors,2,0,Estudiantes (LP)
Torneo Apertura 1992,Boca Juniors,1,0,Estudiantes (LP)
Torneo Apertura 1992,Newells,2,1,River Plate
Torneo Clausura 1992,River Plate,1,0,Newells
Torneo Clausura 1992,Newells,1,0,Rosario Central
Torneo Clausura 1992,Dep Mandiyu (C),0,1,Boca Juniors
Torneo Apertura 1992,Dep Mandiyu (C),0,0,Boca Juniors
Torneo Clausura 1992,Dep. Español,1,0,Rosario Central
Torneo Clausura 1992,Ferro,1,0,San Lorenzo
Torneo Apertura 1992,San Lorenzo,1,0,Ferro
Torneo Clausura 1992,Huracan,2,0,Rosario Central
Torneo Apertura 1992,Huracan,4,0,Rosario Central
Torneo Apertura 1992,Dep. Español,0,2,San Lorenzo
Torneo Clausura 1992,San Lorenzo,1,1,Dep. Español
Torneo Apertura 1992,San Martin (T),0,1,Dep. Español
Torneo Apertura 1992,Dep. Español,5,0,Talleres (C)
Torneo Clausura 1992,Dep. Español,1,1,Talleres (C)
Torneo Clausura 1992,Union,0,0,Gimnasia (LP)
Torneo Clausura 1992,Union,1,2,Dep. Español
Torneo Clausura 1992,San Lorenzo,0,0,Estudiantes (LP)
Torneo Apertura 1992,Estudiantes (LP),0,1,San Lorenzo
Torneo Clausura 1992,Talleres (C),0,0,River Plate
Torneo Apertura 1992,River Plate,1,1,Talleres (C)
Torneo Apertura 1992,Dep Mandiyu (C),1,5,Lanus
Torneo Apertura 1992,Dep. Español,0,0,Rosario Central
Torneo Clausura 1992,River Plate,2,1,Union
Torneo Clausura 1992,Dep. Español,0,2,River Plate
Torneo Apertura 1992,Dep. Español,0,2,River Plate
Torneo Clausura 1992,Dep. Español,3,0,Quilmes
Torneo Apertura 1992,Velez,0,0,Ferro
Torneo Clausura 1992,Union,0,1,Velez
Torneo Clausura 1992,Velez,1,1,Ferro
Torneo Apertura 1992,Gimnasia (LP),1,3,San Martin (T)
Torneo Apertura 1992,Racing Club,0,1,Dep. Español
Torneo Clausura 1992,Dep. Español,1,0,Racing Club
Torneo Clausura 1992,Racing Club,0,0,Dep. Español
Torneo Clausura 1992,Independiente,0,0,Racing Club
Torneo Clausura 1992,Velez,1,1,River Plate
Torneo Apertura 1992,Gimnasia (LP),1,1,Talleres (C)
Torneo Clausura 1992,Gimnasia (LP),2,0,Talleres (C)
Torneo Clausura 1992,Newells,1,0,Independiente
Torneo Apertura 1992,Independiente,1,0,Newells
Torneo Apertura 1992,Gimnasia (LP),0,0,Ferro
Torneo Clausura 1992,San Lorenzo,1,0,Quilmes
Torneo Apertura 1992,Boca Juniors,3,0,Rosario Central
Torneo Clausura 1992,Rosario Central,3,0,Boca Juniors
Torneo Apertura 1992,River Plate,0,0,Velez
Torneo Apertura 1992,Independiente,1,1,Racing Club
Torneo Clausura 1992,Estudiantes (LP),1,1,Velez
Torneo Apertura 1992,Velez,0,0,Estudiantes (LP)
Torneo Apertura 1992,Racing Club,1,1,Lanus
Torneo Clausura 1992,Gimnasia (LP),3,0,Quilmes
Torneo Apertura 1992,Rosario Central,1,2,Dep Mandiyu (C)
Torneo Clausura 1992,Rosario Central,3,2,Dep Mandiyu (C)
Torneo Clausura 1992,Huracan,0,2,Boca Juniors
Torneo Apertura 1992,Boca Juniors,2,2,Huracan
Torneo Apertura 1992,San Lorenzo,1,0,Lanus
Torneo Apertura 1992,San Lorenzo,2,3,Dep Mandiyu (C)
Torneo Clausura 1992,Dep Mandiyu (C),1,0,San Lorenzo
Torneo Clausura 1992,Talleres (C),0,0,Ferro
Torneo Apertura 1992,San Martin (T),0,1,Lanus
Torneo Apertura 1992,San Martin (T),3,1,Dep Mandiyu (C)
Torneo Apertura 1992,Lanus,1,1,Talleres (C)
Torneo Apertura 1992,Talleres (C),1,0,Dep Mandiyu (C)
Torneo Clausura 1992,Talleres (C),2,2,Dep Mandiyu (C)
Torneo Clausura 1992,Dep Mandiyu (C),3,0,Union
Torneo Apertura 1992,Velez,2,2,Dep Mandiyu (C)
Torneo Clausura 1992,Union,2,0,San Lorenzo
Torneo Clausura 1992,River Plate,2,0,Dep Mandiyu (C)
Torneo Apertura 1992,Dep Mandiyu (C),0,1,River Plate
Torneo Clausura 1992,Dep Mandiyu (C),1,2,Racing Club
Torneo Clausura 1992,Huracan,2,3,Talleres (C)
Torneo Apertura 1992,Huracan,2,1,Talleres (C)
Torneo Apertura 1992,Lanus,3,2,River Plate
Torneo Apertura 1992,Dep Mandiyu (C),2,1,Dep. Español
Torneo Apertura 1992,Gimnasia (LP),2,2,Platense
Torneo Clausura 1992,Platense,0,1,Gimnasia (LP)
Torneo Clausura 1992,Platense,0,0,Gimnasia (LP)
Torneo Apertura 1992,Dep Mandiyu (C),1,1,Platense
Torneo Clausura 1992,Velez,4,1,Dep Mandiyu (C)
Torneo Clausura 1992,Dep Mandiyu (C),1,1,Platense
Torneo Clausura 1992,San Lorenzo,2,3,Velez
Torneo Apertura 1992,San Lorenzo,0,1,Velez
Torneo Clausura 1992,Union,1,1,Estudiantes (LP)
Torneo Clausura 1992,Dep. Español,4,0,Dep Mandiyu (C)
Torneo Clausura 1992,Quilmes,2,0,Independiente
Torneo Apertura 1992,Huracan,2,0,San Martin (T)
Torneo Apertura 1992,Rosario Central,2,0,Lanus
Torneo Apertura 1992,Racing Club,1,1,Dep Mandiyu (C)
Torneo Clausura 1992,Quilmes,3,1,Dep Mandiyu (C)
Torneo Apertura 1992,Velez,0,1,Dep. Español
Torneo Apertura 1992,Lanus,1,1,Platense
Torneo Clausura 1992,Racing Club,2,1,Gimnasia (LP)
Torneo Clausura 1992,Newells,2,0,Quilmes
Torneo Apertura 1992,Estudiantes (LP),1,0,Dep. Español
Torneo Clausura 1992,Estudiantes (LP),1,1,Dep. Español
Torneo Clausura 1992,Velez,2,0,Rosario Central
Torneo Apertura 1992,Rosario Central,1,3,Velez
Torneo Apertura 1992,Boca Juniors,1,0,River Plate
Torneo Clausura 1992,River Plate,2,2,Boca Juniors
Torneo Apertura 1992,Newells,1,4,Dep Mandiyu (C)
Torneo Clausura 1992,Estudiantes (LP),0,2,Talleres (C)
Torneo Apertura 1992,San Martin (T),0,0,Ferro
Torneo Apertura 1992,Estudiantes (LP),0,2,Talleres (C)
Torneo Apertura 1992,San Martin (T),1,0,Velez
Torneo Apertura 1992,Ferro,1,1,Dep. Español
Torneo Clausura 1992,Ferro,1,1,Dep. Español
Torneo Clausura 1992,Ferro,0,1,Boca Juniors
Torneo Apertura 1992,Boca Juniors,0,0,Ferro
Torneo Clausura 1992,Union,0,0,Rosario Central
Torneo Apertura 1992,Talleres (C),1,1,Ferro
Torneo Clausura 1992,Platense,1,1,Newells
Torneo Apertura 1992,Platense,0,1,Newells
Torneo Apertura 1992,Gimnasia (LP),1,0,Newells
Torneo Apertura 1992,Boca Juniors,0,1,Independiente
Torneo Clausura 1992,Boca Juniors,2,1,Independiente
Torneo Clausura 1992,Talleres (C),2,0,San Lorenzo
Torneo Apertura 1992,Talleres (C),1,3,San Lorenzo
Torneo Apertura 1992,San Lorenzo,0,0,San Martin (T)
Torneo Clausura 1992,Dep Mandiyu (C),0,0,Newells
Torneo Clausura 1992,Newells,1,0,Gimnasia (LP)
Torneo Clausura 1992,Gimnasia (LP),0,0,Boca Juniors
Torneo Apertura 1992,Racing Club,4,2,Gimnasia (LP)
Torneo Clausura 1992,Boca Juniors,0,1,Gimnasia (LP)
Torneo Apertura 1992,Velez,4,1,Lanus
Torneo Apertura 1992,Dep Mandiyu (C),0,0,Estudiantes (LP)
Torneo Clausura 1992,Independiente,2,1,Platense
Torneo Apertura 1992,Platense,0,0,Independiente
Torneo Clausura 1992,Dep Mandiyu (C),0,0,Estudiantes (LP)
Torneo Apertura 1992,Newells,2,3,Lanus
Torneo Apertura 1992,River Plate,2,0,Gimnasia (LP)
Torneo Clausura 1992,Gimnasia (LP),2,3,River Plate
Torneo Apertura 1992,Gimnasia (LP),0,1,Boca Juniors
Torneo Clausura 1992,Velez,1,1,Dep. Español
Torneo Clausura 1992,Gimnasia (LP),2,0,Ferro
Torneo Clausura 1992,Rosario Central,0,1,Ferro
Torneo Clausura 1992,Estudiantes (LP),2,2,Argentinos
Torneo Apertura 1992,Huracan,0,2,River Plate
Torneo Clausura 1992,Independiente,0,0,Estudiantes (LP)
Torneo Apertura 1992,Estudiantes (LP),1,1,Gimnasia (LP)
Torneo Clausura 1992,Estudiantes (LP),0,1,Gimnasia (LP)
Torneo Apertura 1992,Independiente,0,1,Estudiantes (LP)
Torneo Apertura 1992,Argentinos,2,4,Estudiantes (LP)
Torneo Clausura 1992,Newells,2,2,Velez
Torneo Apertura 1992,Talleres (C),2,0,Racing Club
Torneo Apertura 1992,Ferro,0,0,Huracan
Torneo Clausura 1992,Newells,1,0,Velez
Torneo Apertura 1992,Velez,2,0,Newells
Torneo Clausura 1992,River Plate,1,1,Ferro
Torneo Apertura 1992,River Plate,2,1,Ferro
Torneo Clausura 1992,Talleres (C),1,1,Racing Club
Torneo Clausura 1992,Dep. Español,1,1,Velez
Torneo Clausura 1992,Huracan,1,1,River Plate
Torneo Clausura 1992,Dep. Español,2,0,Argentinos
Torneo Apertura 1992,Gimnasia (LP),2,0,Independiente
Torneo Clausura 1992,Racing Club,1,0,Velez
Torneo Apertura 1992,Velez,0,1,Racing Club
Torneo Apertura 1992,Independiente,1,0,Argentinos
Torneo Clausura 1992,Estudiantes (LP),0,3,Rosario Central
Torneo Apertura 1992,Estudiantes (LP),6,1,Rosario Central
Torneo Apertura 1992,San Martin (T),0,0,Newells
Torneo Apertura 1992,Ferro,2,1,Racing Club
Torneo Clausura 1992,Gimnasia (LP),3,3,Dep Mandiyu (C)
Torneo Clausura 1992,Dep Mandiyu (C),1,0,Belgrano
Torneo Clausura 1992,Racing Club,0,0,Union
Torneo Apertura 1992,Independiente,0,1,Lanus
Torneo Apertura 1992,Huracan,3,3,Independiente
Torneo Apertura 1992,Argentinos,2,0,Dep. Español
Torneo Clausura 1992,Ferro,0,0,Racing Club
Torneo Apertura 1992,Independiente,1,1,Dep Mandiyu (C)
Torneo Apertura 1992,San Martin (T),1,0,Racing Club
Torneo Clausura 1992,Newells,2,0,Talleres (C)
Torneo Apertura 1992,Dep. Español,2,1,Belgrano
Torneo Clausura 1992,Rosario Central,0,1,Racing Club
Torneo Apertura 1992,Rosario Central,1,0,Racing Club
Torneo Clausura 1992,Belgrano,1,1,San Lorenzo
Torneo Apertura 1992,Belgrano,3,3,San Lorenzo
Torneo Apertura 1992,Argentinos,2,3,Huracan
Torneo Clausura 1992,Belgrano,0,1,Dep. Español
Torneo Clausura 1992,Huracan,1,1,Argentinos
Torneo Apertura 1992,Racing Club,1,1,Boca Juniors
Torneo Apertura 1992,Estudiantes (LP),1,0,Huracan
Torneo Clausura 1992,Estudiantes (LP),0,0,Huracan
Torneo Apertura 1992,San Martin (T),3,0,Argentinos
Torneo Clausura 1992,River Plate,1,1,Racing Club
Torneo Apertura 1992,Racing Club,0,3,River Plate
Torneo Clausura 1992,Racing Club,0,0,Boca Juniors
Torneo Apertura 1992,Talleres (C),2,0,Newells
Torneo Clausura 1992,Union,0,0,Newells
Torneo Clausura 1992,Gimnasia (LP),3,2,Argentinos
Torneo Apertura 1992,Ferro,0,0,Argentinos
Torneo Clausura 1992,Argentinos,4,1,Ferro
Torneo Clausura 1992,Dep Mandiyu (C),0,0,Huracan
Torneo Apertura 1992,Boca Juniors,1,1,San Martin (T)
Torneo Clausura 1992,Ferro,0,0,Huracan
Torneo Apertura 1992,Talleres (C),0,0,Boca Juniors
Torneo Apertura 1992,San Lorenzo,2,1,Independiente
Torneo Apertura 1992,Dep Mandiyu (C),0,1,Huracan
Torneo Apertura 1992,San Lorenzo,1,1,Racing Club
Torneo Clausura 1992,Boca Juniors,0,0,Talleres (C)
Torneo Clausura 1992,Argentinos,0,1,Talleres (C)
Torneo Apertura 1992,Argentinos,2,2,Talleres (C)
Torneo Apertura 1992,Argentinos,2,1,Gimnasia (LP)
Torneo Clausura 1992,Independiente,0,0,San Lorenzo
Torneo Clausura 1992,Racing Club,1,2,San Lorenzo
Torneo Clausura 1992,Dep Mandiyu (C),0,4,Ferro
Torneo Clausura 1992,Huracan,0,2,Independiente
Torneo Clausura 1992,Gimnasia (LP),1,1,Independiente
Torneo Clausura 1992,Belgrano,0,1,Velez
Torneo Apertura 1992,Velez,1,0,Belgrano
Torneo Apertura 1992,San Lorenzo,4,0,Newells
Torneo Clausura 1992,San Lorenzo,0,3,Newells
Torneo Clausura 1992,River Plate,0,1,San Lorenzo
Torneo Apertura 1992,River Plate,5,2,San Lorenzo
Torneo Apertura 1992,Estudiantes (LP),0,0,Belgrano
Torneo Clausura 1992,Belgrano,0,2,Union
Torneo Apertura 1992,Ferro,1,0,Dep Mandiyu (C)
Torneo Apertura 1992,Argentinos,0,1,Boca Juniors
Torneo Clausura 1992,Quilmes,2,1,Union
Torneo Clausura 1992,Boca Juniors,1,0,Argentinos
Torneo Apertura 1992,Ferro,0,0,Estudiantes (LP)
Torneo Clausura 1992,Ferro,1,0,Estudiantes (LP)
Torneo Apertura 1992,Belgrano,1,1,Rosario Central
Torneo Clausura 1992,Rosario Central,0,3,Independiente
Torneo Apertura 1992,Rosario Central,3,0,Independiente
Torneo Clausura 1992,Belgrano,3,0,Estudiantes (LP)
Torneo Apertura 1992,Rosario Central,1,1,Ferro
Torneo Apertura 1992,Gimnasia (LP),0,1,Velez
Torneo Clausura 1992,Velez,3,0,Gimnasia (LP)
Torneo Clausura 1992,Velez,2,2,Gimnasia (LP)
Torneo Clausura 1992,River Plate,2,1,Estudiantes (LP)
Torneo Apertura 1992,Lanus,0,2,Boca Juniors
Torneo Apertura 1992,River Plate,0,0,San Martin (T)
Torneo Clausura 1992,Velez,1,0,Argentinos
Torneo Apertura 1992,Velez,2,0,Argentinos
Torneo Clausura 1992,Union,1,2,Huracan
Torneo Clausura 1992,Velez,2,2,Independiente
Torneo Apertura 1992,Talleres (C),0,1,San Martin (T)
Torneo Clausura 1992,Quilmes,2,0,Talleres (C)
Torneo Apertura 1992,Argentinos,1,2,Belgrano
Torneo Clausura 1992,Argentinos,0,1,Belgrano
Torneo Clausura 1992,Talleres (C),1,2,Belgrano
Torneo Clausura 1992,Rosario Central,1,4,River Plate
Torneo Clausura 1992,Rosario Central,1,0,Belgrano
Torneo Apertura 1992,Dep Mandiyu (C),1,0,Belgrano
Torneo Clausura 1992,Boca Juniors,1,0,Quilmes
Torneo Clausura 1992,Argentinos,1,0,Independiente
Torneo Clausura 1992,Boca Juniors,2,0,San Lorenzo
Torneo Clausura 1992,Independiente,0,0,Dep Mandiyu (C)
Torneo Apertura 1992,Dep Mandiyu (C),1,1,Argentinos
Torneo Clausura 1992,Argentinos,1,0,Dep Mandiyu (C)
Torneo Apertura 1992,Boca Juniors,2,0,Belgrano
Torneo Clausura 1992,Velez,2,0,Quilmes
Torneo Apertura 1992,Huracan,0,2,Velez
Torneo Clausura 1992,Boca Juniors,1,1,Newells
Torneo Apertura 1992,Newells,0,0,Boca Juniors
Torneo Apertura 1992,Dep Mandiyu (C),1,1,Gimnasia (LP)
Torneo Apertura 1992,Belgrano,2,2,San Martin (T)
Torneo Clausura 1992,Argentinos,0,0,Union
Torneo Clausura 1992,Belgrano,1,0,Boca Juniors
Torneo Apertura 1992,River Plate,0,1,Rosario Central
Torneo Apertura 1992,Belgrano,0,0,Talleres (C)
Torneo Clausura 1992,Velez,1,0,Huracan
Torneo Clausura 1992,Boca Juniors,2,0,San Lorenzo
Torneo Apertura 1992,San Lorenzo,0,1,Boca Juniors
